x-axis,1,2,3
second,Volt,Volt,Volt
+4.10000E-03,-9.45979E-03,+84.92462504E+00,+15.97989962E+00
+4.15000E-03,-9.96231E-03,+85.92965019E+00,+15.97989962E+00
+4.20000E-03,-10.46482E-03,+86.43216276E+00,+15.67839208E+00
+4.25000E-03,-11.46984E-03,+85.92965019E+00,+15.77889460E+00
+4.30000E-03,-11.97236E-03,+85.92965019E+00,+16.18090465E+00
+4.35000E-03,-13.98241E-03,+84.42211246E+00,+15.97989962E+00
+4.40000E-03,-11.46984E-03,+85.92965019E+00,+15.87939711E+00
+4.45000E-03,-11.46984E-03,+84.42211246E+00,+15.57788957E+00
+4.50000E-03,-11.46984E-03,+87.93970049E+00,+15.67839208E+00
+4.55000E-03,-12.47487E-03,+86.43216276E+00,+15.57788957E+00
+4.60000E-03,-11.97236E-03,+85.92965019E+00,+15.57788957E+00
+4.65000E-03,-10.46482E-03,+84.92462504E+00,+15.57788957E+00
+4.70000E-03,-11.46984E-03,+84.92462504E+00,+14.97487449E+00
+4.75000E-03,-9.96231E-03,+85.92965019E+00,+15.57788957E+00
+4.80000E-03,-11.46984E-03,+85.92965019E+00,+15.67839208E+00
+4.85000E-03,-13.98241E-03,+86.43216276E+00,+15.27638203E+00
+4.90000E-03,-10.96733E-03,+86.43216276E+00,+15.17587952E+00
+4.95000E-03,-11.46984E-03,+84.92462504E+00,+14.97487449E+00
+5.00000E-03,-11.97236E-03,+85.92965019E+00,+15.17587952E+00
+5.05000E-03,-13.47990E-03,+86.43216276E+00,+14.97487449E+00
+5.10000E-03,-13.47990E-03,+84.92462504E+00,+14.87437198E+00
+5.15000E-03,-12.47487E-03,+85.92965019E+00,+15.57788957E+00
+5.20000E-03,-10.96733E-03,+86.43216276E+00,+15.17587952E+00
+5.25000E-03,-11.97236E-03,+84.92462504E+00,+15.27638203E+00
+5.30000E-03,-11.97236E-03,+85.92965019E+00,+15.17587952E+00
+5.35000E-03,-11.97236E-03,+84.42211246E+00,+14.87437198E+00
+5.40000E-03,-12.97738E-03,+86.93467533E+00,+14.87437198E+00
+5.45000E-03,-11.97236E-03,+86.43216276E+00,+14.97487449E+00
+5.50000E-03,-9.96231E-03,+86.43216276E+00,+14.77386946E+00
+5.55000E-03,-10.96733E-03,+86.43216276E+00,+14.87437198E+00
+5.60000E-03,-10.46482E-03,+84.92462504E+00,+14.87437198E+00
+5.65000E-03,-11.97236E-03,+86.43216276E+00,+14.87437198E+00
+5.70000E-03,-11.46984E-03,+85.92965019E+00,+14.97487449E+00
+5.75000E-03,-11.46984E-03,+86.43216276E+00,+14.87437198E+00
+5.80000E-03,-11.46984E-03,+87.43718791E+00,+14.37185941E+00
+5.85000E-03,-11.46984E-03,+85.92965019E+00,+14.87437198E+00
+5.90000E-03,-10.46482E-03,+85.92965019E+00,+14.47236192E+00
+5.95000E-03,-14.98743E-03,+85.92965019E+00,+14.17085438E+00
+6.00000E-03,-11.97236E-03,+85.92965019E+00,+14.47236192E+00
+6.05000E-03,-9.96231E-03,+84.42211246E+00,+14.47236192E+00
+6.10000E-03,-11.97236E-03,+87.93970049E+00,+14.47236192E+00
+6.15000E-03,-13.47990E-03,+85.92965019E+00,+14.17085438E+00
+6.20000E-03,-8.95728E-03,+84.92462504E+00,+14.47236192E+00
+6.25000E-03,-13.47990E-03,+86.43216276E+00,+14.17085438E+00
+6.30000E-03,-13.47990E-03,+86.43216276E+00,+14.17085438E+00
+6.35000E-03,-12.47487E-03,+86.43216276E+00,+14.37185941E+00
+6.40000E-03,-11.46984E-03,+85.92965019E+00,+13.86934684E+00
+6.45000E-03,-11.97236E-03,+84.92462504E+00,+14.37185941E+00
+6.50000E-03,-11.46984E-03,+86.43216276E+00,+14.07035187E+00
+6.55000E-03,-12.97738E-03,+86.43216276E+00,+13.96984936E+00
+6.60000E-03,-10.96733E-03,+85.92965019E+00,+14.17085438E+00
+6.65000E-03,-12.47487E-03,+84.42211246E+00,+13.76884433E+00
+6.70000E-03,-14.98743E-03,+86.93467533E+00,+13.76884433E+00
+6.75000E-03,-12.47487E-03,+85.92965019E+00,+13.96984936E+00
+6.80000E-03,-9.45979E-03,+84.92462504E+00,+13.66834182E+00
+6.85000E-03,-10.96733E-03,+86.43216276E+00,+13.46733679E+00
+6.90000E-03,-10.46482E-03,+84.92462504E+00,+13.46733679E+00
+6.95000E-03,-13.47990E-03,+86.43216276E+00,+13.56783930E+00
+7.00000E-03,-13.47990E-03,+86.43216276E+00,+13.96984936E+00
+7.05000E-03,-11.46984E-03,+84.42211246E+00,+13.66834182E+00
+7.10000E-03,-16.49497E-03,+86.43216276E+00,+13.56783930E+00
+7.15000E-03,-13.47990E-03,+85.92965019E+00,+13.66834182E+00
+7.20000E-03,-13.47990E-03,+87.93970049E+00,+13.86934684E+00
+7.25000E-03,-13.98241E-03,+84.92462504E+00,+13.56783930E+00
+7.30000E-03,-13.47990E-03,+86.43216276E+00,+13.26633176E+00
+7.35000E-03,-9.96231E-03,+84.42211246E+00,+13.46733679E+00
+7.40000E-03,-11.97236E-03,+87.93970049E+00,+13.26633176E+00
+7.45000E-03,-11.46984E-03,+86.43216276E+00,+13.36683428E+00
+7.50000E-03,-12.47487E-03,+86.43216276E+00,+13.46733679E+00
+7.55000E-03,-13.47990E-03,+86.43216276E+00,+13.26633176E+00
+7.60000E-03,-12.97738E-03,+86.43216276E+00,+13.26633176E+00
+7.65000E-03,-10.96733E-03,+87.93970049E+00,+12.86432171E+00
+7.70000E-03,-10.46482E-03,+87.43718791E+00,+12.96482422E+00
+7.75000E-03,-10.96733E-03,+85.92965019E+00,+12.96482422E+00
+7.80000E-03,-13.47990E-03,+84.92462504E+00,+12.96482422E+00
+7.85000E-03,-11.46984E-03,+85.92965019E+00,+13.26633176E+00
+7.90000E-03,-12.97738E-03,+86.43216276E+00,+12.66331668E+00
+7.95000E-03,-11.46984E-03,+85.92965019E+00,+12.86432171E+00
+8.00000E-03,-12.97738E-03,+86.43216276E+00,+12.86432171E+00
+8.05000E-03,-9.96231E-03,+85.92965019E+00,+13.26633176E+00
+8.10000E-03,-8.95728E-03,+84.92462504E+00,+12.86432171E+00
+8.15000E-03,-9.45979E-03,+85.92965019E+00,+13.16582925E+00
+8.20000E-03,-12.97738E-03,+87.93970049E+00,+12.76381920E+00
+8.25000E-03,-10.46482E-03,+83.41708731E+00,+12.46231166E+00
+8.30000E-03,-12.97738E-03,+86.43216276E+00,+12.86432171E+00
+8.35000E-03,-10.46482E-03,+84.92462504E+00,+12.86432171E+00
+8.40000E-03,-11.97236E-03,+84.92462504E+00,+12.26130663E+00
+8.45000E-03,-12.97738E-03,+84.42211246E+00,+12.56281417E+00
+8.50000E-03,-14.98743E-03,+84.42211246E+00,+12.66331668E+00
+8.55000E-03,-12.47487E-03,+85.92965019E+00,+12.66331668E+00
+8.60000E-03,-11.46984E-03,+85.92965019E+00,+12.36180914E+00
+8.65000E-03,-11.97236E-03,+84.92462504E+00,+12.66331668E+00
+8.70000E-03,-12.47487E-03,+84.92462504E+00,+12.46231166E+00
+8.75000E-03,-11.97236E-03,+86.43216276E+00,+12.36180914E+00
+8.80000E-03,-10.96733E-03,+86.43216276E+00,+12.06030160E+00
+8.85000E-03,-9.45979E-03,+85.92965019E+00,+12.16080412E+00
+8.90000E-03,-11.46984E-03,+85.92965019E+00,+12.06030160E+00
+8.95000E-03,-13.47990E-03,+86.43216276E+00,+11.65829155E+00
+9.00000E-03,-12.47487E-03,+85.92965019E+00,+11.95979909E+00
+9.05000E-03,-12.47487E-03,+84.92462504E+00,+12.16080412E+00
+9.10000E-03,-12.47487E-03,+84.42211246E+00,+11.75879406E+00
+9.15000E-03,-13.47990E-03,+85.92965019E+00,+12.06030160E+00
+9.20000E-03,-11.97236E-03,+84.42211246E+00,+12.26130663E+00
+9.25000E-03,-11.46984E-03,+86.43216276E+00,+12.06030160E+00
+9.30000E-03,-13.47990E-03,+86.43216276E+00,+11.75879406E+00
+9.35000E-03,-10.46482E-03,+84.42211246E+00,+11.55778904E+00
+9.40000E-03,-13.47990E-03,+85.92965019E+00,+11.95979909E+00
+9.45000E-03,-13.98241E-03,+86.93467533E+00,+11.55778904E+00
+9.50000E-03,-12.47487E-03,+87.93970049E+00,+11.65829155E+00
+9.55000E-03,-13.98241E-03,+85.92965019E+00,+11.65829155E+00
+9.60000E-03,-12.47487E-03,+86.43216276E+00,+11.95979909E+00
+9.65000E-03,-12.47487E-03,+85.92965019E+00,+11.65829155E+00
+9.70000E-03,-10.46482E-03,+84.42211246E+00,+11.55778904E+00
+9.75000E-03,-11.97236E-03,+84.42211246E+00,+11.45728652E+00
+9.80000E-03,-12.47487E-03,+84.42211246E+00,+11.55778904E+00
+9.85000E-03,-9.96231E-03,+84.92462504E+00,+11.55778904E+00
+9.90000E-03,-11.46984E-03,+87.93970049E+00,+11.05527647E+00
+9.95000E-03,-13.47990E-03,+85.92965019E+00,+10.95477395E+00
+10.00000E-03,-11.46984E-03,+85.92965019E+00,+11.25628150E+00
+10.05000E-03,-13.47990E-03,+84.92462504E+00,+10.85427144E+00
+10.10000E-03,-9.45979E-03,+84.42211246E+00,+11.35678401E+00
+10.15000E-03,-9.45979E-03,+85.92965019E+00,+11.25628150E+00
+10.20000E-03,-13.47990E-03,+85.92965019E+00,+10.85427144E+00
+10.25000E-03,-11.97236E-03,+84.92462504E+00,+10.95477395E+00
+10.30000E-03,-13.47990E-03,+86.43216276E+00,+11.15577898E+00
+10.35000E-03,-10.96733E-03,+84.92462504E+00,+10.85427144E+00
+10.40000E-03,-13.47990E-03,+84.92462504E+00,+10.85427144E+00
+10.45000E-03,-9.96231E-03,+86.93467533E+00,+10.85427144E+00
+10.50000E-03,-12.97738E-03,+84.42211246E+00,+10.55276390E+00
+10.55000E-03,-11.97236E-03,+84.92462504E+00,+11.15577898E+00
+10.60000E-03,-10.46482E-03,+85.92965019E+00,+10.85427144E+00
+10.65000E-03,-9.96231E-03,+84.92462504E+00,+10.95477395E+00
+10.70000E-03,-10.96733E-03,+84.92462504E+00,+10.45226139E+00
+10.75000E-03,-13.98241E-03,+84.92462504E+00,+10.85427144E+00
+10.80000E-03,-10.46482E-03,+86.43216276E+00,+10.55276390E+00
+10.85000E-03,-9.96231E-03,+86.43216276E+00,+10.75376893E+00
+10.90000E-03,-11.97236E-03,+85.92965019E+00,+10.55276390E+00
+10.95000E-03,-12.97738E-03,+84.92462504E+00,+10.15075385E+00
+11.00000E-03,-12.47487E-03,+85.92965019E+00,+10.75376893E+00
+11.05000E-03,-11.46984E-03,+86.43216276E+00,+10.15075385E+00
+11.10000E-03,-13.98241E-03,+84.92462504E+00,+10.15075385E+00
+11.15000E-03,-10.46482E-03,+84.42211246E+00,+10.15075385E+00
+11.20000E-03,-10.96733E-03,+85.92965019E+00,+10.05025133E+00
+11.25000E-03,-9.96231E-03,+84.92462504E+00,+9.74874379E+00
+11.30000E-03,-13.47990E-03,+86.43216276E+00,+10.15075385E+00
+11.35000E-03,-9.45979E-03,+84.92462504E+00,+10.15075385E+00
+11.40000E-03,-11.97236E-03,+86.43216276E+00,+10.35175888E+00
+11.45000E-03,-14.98743E-03,+85.92965019E+00,+10.15075385E+00
+11.50000E-03,-13.47990E-03,+85.92965019E+00,+10.15075385E+00
+11.55000E-03,-10.46482E-03,+85.42713761E+00,+10.05025133E+00
+11.60000E-03,-9.45979E-03,+86.93467533E+00,+9.94974882E+00
+11.65000E-03,-13.47990E-03,+86.43216276E+00,+10.35175888E+00
+11.70000E-03,-13.47990E-03,+86.43216276E+00,+9.74874379E+00
+11.75000E-03,-13.47990E-03,+86.43216276E+00,+9.64824128E+00
+11.80000E-03,-11.97236E-03,+84.92462504E+00,+9.64824128E+00
+11.85000E-03,-8.95728E-03,+87.43718791E+00,+9.34673374E+00
+11.90000E-03,-11.97236E-03,+84.92462504E+00,+9.34673374E+00
+11.95000E-03,-7.95226E-03,+85.92965019E+00,+9.74874379E+00
+12.00000E-03,-10.96733E-03,+85.92965019E+00,+9.34673374E+00
+12.05000E-03,-13.47990E-03,+86.43216276E+00,+9.74874379E+00
+12.10000E-03,-11.46984E-03,+84.92462504E+00,+9.64824128E+00
+12.15000E-03,-11.97236E-03,+86.43216276E+00,+9.64824128E+00
+12.20000E-03,-13.47990E-03,+84.92462504E+00,+9.34673374E+00
+12.25000E-03,-11.97236E-03,+86.43216276E+00,+9.54773877E+00
+12.30000E-03,-8.95728E-03,+86.43216276E+00,+9.54773877E+00
+12.35000E-03,-13.47990E-03,+86.43216276E+00,+9.64824128E+00
+12.40000E-03,-9.96231E-03,+86.43216276E+00,+9.44723626E+00
+12.45000E-03,-11.97236E-03,+86.43216276E+00,+8.94472369E+00
+12.50000E-03,-10.46482E-03,+86.43216276E+00,+8.84422117E+00
+12.55000E-03,-10.46482E-03,+84.92462504E+00,+9.44723626E+00
+12.60000E-03,-8.95728E-03,+84.42211246E+00,+9.14572871E+00
+12.65000E-03,-12.47487E-03,+85.92965019E+00,+8.94472369E+00
+12.70000E-03,-12.97738E-03,+86.43216276E+00,+9.14572871E+00
+12.75000E-03,-9.96231E-03,+84.92462504E+00,+9.54773877E+00
+12.80000E-03,-10.46482E-03,+84.92462504E+00,+9.54773877E+00
+12.85000E-03,-8.45477E-03,+85.92965019E+00,+9.24623123E+00
+12.90000E-03,-11.46984E-03,+84.92462504E+00,+8.84422117E+00
+12.95000E-03,-11.97236E-03,+84.42211246E+00,+8.54271363E+00
+13.00000E-03,-9.96231E-03,+84.92462504E+00,+8.54271363E+00
+13.05000E-03,-9.96231E-03,+84.42211246E+00,+9.24623123E+00
+13.10000E-03,-11.97236E-03,+85.92965019E+00,+9.04522620E+00
+13.15000E-03,-11.97236E-03,+85.92965019E+00,+8.44221112E+00
+13.20000E-03,-13.47990E-03,+85.92965019E+00,+9.24623123E+00
+13.25000E-03,-11.46984E-03,+84.92462504E+00,+8.94472369E+00
+13.30000E-03,-11.97236E-03,+86.43216276E+00,+8.84422117E+00
+13.35000E-03,-13.98241E-03,+86.43216276E+00,+8.54271363E+00
+13.40000E-03,-11.46984E-03,+86.43216276E+00,+8.44221112E+00
+13.45000E-03,-11.97236E-03,+84.42211246E+00,+8.34170861E+00
+13.50000E-03,-12.47487E-03,+86.43216276E+00,+8.44221112E+00
+13.55000E-03,-11.97236E-03,+84.42211246E+00,+8.84422117E+00
+13.60000E-03,-12.47487E-03,+86.43216276E+00,+8.44221112E+00
+13.65000E-03,-9.45979E-03,+86.43216276E+00,+8.14070358E+00
+13.70000E-03,-12.47487E-03,+84.42211246E+00,+7.83919604E+00
+13.75000E-03,-13.47990E-03,+85.92965019E+00,+8.14070358E+00
+13.80000E-03,-10.46482E-03,+86.43216276E+00,+8.14070358E+00
+13.85000E-03,-13.98241E-03,+86.43216276E+00,+8.04020107E+00
+13.90000E-03,-13.47990E-03,+86.43216276E+00,+8.14070358E+00
+13.95000E-03,-11.97236E-03,+84.92462504E+00,+8.34170861E+00
+14.00000E-03,-11.97236E-03,+84.92462504E+00,+8.04020107E+00
+14.05000E-03,-8.95728E-03,+86.93467533E+00,+8.14070358E+00
+14.10000E-03,-11.97236E-03,+85.92965019E+00,+8.04020107E+00
+14.15000E-03,-11.97236E-03,+86.43216276E+00,+7.93969855E+00
+14.20000E-03,-13.47990E-03,+84.42211246E+00,+8.04020107E+00
+14.25000E-03,-10.96733E-03,+87.93970049E+00,+8.04020107E+00
+14.30000E-03,-9.96231E-03,+86.43216276E+00,+8.04020107E+00
+14.35000E-03,-9.96231E-03,+86.43216276E+00,+7.63819101E+00
+14.40000E-03,-10.46482E-03,+84.92462504E+00,+7.53768850E+00
+14.45000E-03,-12.47487E-03,+84.42211246E+00,+7.83919604E+00
+14.50000E-03,-9.96231E-03,+84.92462504E+00,+7.93969855E+00
+14.55000E-03,-9.96231E-03,+84.92462504E+00,+7.33668347E+00
+14.60000E-03,-10.46482E-03,+85.92965019E+00,+8.04020107E+00
+14.65000E-03,-10.46482E-03,+86.43216276E+00,+7.63819101E+00
+14.70000E-03,-10.96733E-03,+85.92965019E+00,+7.53768850E+00
+14.75000E-03,-9.45979E-03,+85.92965019E+00,+7.53768850E+00
+14.80000E-03,-9.96231E-03,+84.92462504E+00,+7.33668347E+00
+14.85000E-03,-11.46984E-03,+86.93467533E+00,+7.53768850E+00
+14.90000E-03,-12.47487E-03,+86.43216276E+00,+6.93467342E+00
+14.95000E-03,-10.96733E-03,+86.43216276E+00,+6.83417091E+00
+15.00000E-03,-10.46482E-03,+84.92462504E+00,+7.03517593E+00
+15.05000E-03,-10.46482E-03,+86.43216276E+00,+7.33668347E+00
+15.10000E-03,-10.96733E-03,+86.43216276E+00,+7.33668347E+00
+15.15000E-03,-8.45477E-03,+86.43216276E+00,+7.63819101E+00
+15.20000E-03,-13.98241E-03,+86.43216276E+00,+6.93467342E+00
+15.25000E-03,-12.97738E-03,+86.43216276E+00,+7.13567845E+00
+15.30000E-03,-10.96733E-03,+85.92965019E+00,+7.13567845E+00
+15.35000E-03,-8.45477E-03,+84.92462504E+00,+6.93467342E+00
+15.40000E-03,-11.97236E-03,+84.92462504E+00,+6.93467342E+00
+15.45000E-03,-12.47487E-03,+84.42211246E+00,+6.93467342E+00
+15.50000E-03,-8.45477E-03,+84.42211246E+00,+7.03517593E+00
+15.55000E-03,-11.46984E-03,+86.43216276E+00,+6.83417091E+00
+15.60000E-03,-9.96231E-03,+84.92462504E+00,+6.43216085E+00
+15.65000E-03,-7.44974E-03,+86.43216276E+00,+6.53266337E+00
+15.70000E-03,-7.44974E-03,+85.92965019E+00,+6.43216085E+00
+15.75000E-03,-6.94723E-03,+86.43216276E+00,+6.83417091E+00
+15.80000E-03,-7.95226E-03,+84.42211246E+00,+7.13567845E+00
+15.85000E-03,-7.95226E-03,+84.42211246E+00,+6.53266337E+00
+15.90000E-03,-7.44974E-03,+84.92462504E+00,+6.83417091E+00
+15.95000E-03,-4.93718E-03,+86.93467533E+00,+6.73366839E+00
+16.00000E-03,-5.94221E-03,+86.43216276E+00,+6.53266337E+00
+16.05000E-03,-4.43467E-03,+86.93467533E+00,+6.73366839E+00
+16.10000E-03,-4.43467E-03,+86.43216276E+00,+6.43216085E+00
+16.15000E-03,-2.42462E-03,+84.92462504E+00,+6.13065331E+00
+16.20000E-03,-1.92211E-03,+86.43216276E+00,+6.13065331E+00
+16.25000E-03,-2.92713E-03,+84.92462504E+00,+5.72864326E+00
+16.30000E-03,-1.92211E-03,+85.92965019E+00,+6.13065331E+00
+16.35000E-03,-1.41959E-03,+87.93970049E+00,+6.43216085E+00
+16.40000E-03,+2.09799E-03,+86.43216276E+00,+6.13065331E+00
+16.45000E-03,+4.61056E-03,+84.92462504E+00,+6.03015080E+00
+16.50000E-03,+10.64071E-03,+85.92965019E+00,+6.13065331E+00
+16.55000E-03,+16.67086E-03,+84.92462504E+00,+6.13065331E+00
+16.60000E-03,+25.71608E-03,+86.43216276E+00,+5.82914577E+00
+16.65000E-03,+36.26885E-03,+85.92965019E+00,+5.62814075E+00
+16.70000E-03,+62.90201E-03,+85.42713761E+00,+5.62814075E+00
+16.75000E-03,+98.58041E-03,+86.43216276E+00,+5.72864326E+00
+16.80000E-03,+152.85176E-03,+86.43216276E+00,+5.92964829E+00
+16.85000E-03,+202.60050E-03,+85.92965019E+00,+5.72864326E+00
+16.90000E-03,+197.07287E-03,+85.92965019E+00,+5.62814075E+00
+16.95000E-03,+157.37437E-03,+85.92965019E+00,+5.92964829E+00
+17.00000E-03,+120.69096E-03,+84.92462504E+00,+5.72864326E+00
+17.05000E-03,+91.54523E-03,+86.43216276E+00,+5.22613069E+00
+17.10000E-03,+75.46483E-03,+84.92462504E+00,+5.92964829E+00
+17.15000E-03,+50.84171E-03,+86.43216276E+00,+5.62814075E+00
+17.20000E-03,+42.29900E-03,+84.92462504E+00,+5.62814075E+00
+17.25000E-03,+34.25880E-03,+86.43216276E+00,+5.32663321E+00
+17.30000E-03,+24.71106E-03,+86.43216276E+00,+5.32663321E+00
+17.35000E-03,+25.71608E-03,+84.92462504E+00,+5.62814075E+00
+17.40000E-03,+24.20855E-03,+85.92965019E+00,+5.72864326E+00
+17.45000E-03,+18.68091E-03,+86.43216276E+00,+5.52763823E+00
+17.50000E-03,+15.16332E-03,+84.92462504E+00,+5.52763823E+00
+17.55000E-03,+12.65076E-03,+86.43216276E+00,+5.72864326E+00
+17.60000E-03,+9.63568E-03,+84.92462504E+00,+5.12562818E+00
+17.65000E-03,+4.10804E-03,+85.92965019E+00,+4.92462315E+00
+17.70000E-03,+590.46E-06,+84.42211246E+00,+5.02512567E+00
+17.75000E-03,+87.94E-06,+86.43216276E+00,+4.92462315E+00
+17.80000E-03,-2.42462E-03,+87.93970049E+00,+5.12562818E+00
+17.85000E-03,-3.42964E-03,+85.92965019E+00,+4.82412064E+00
+17.90000E-03,-4.93718E-03,+87.43718791E+00,+5.12562818E+00
+17.95000E-03,-3.93216E-03,+84.92462504E+00,+4.72361813E+00
+18.00000E-03,-5.43969E-03,+85.92965019E+00,+4.92462315E+00
+18.05000E-03,-8.95728E-03,+85.92965019E+00,+5.12562818E+00
+18.10000E-03,-6.94723E-03,+87.93970049E+00,+5.12562818E+00
+18.15000E-03,-8.45477E-03,+86.43216276E+00,+4.62311561E+00
+18.20000E-03,-9.45979E-03,+86.43216276E+00,+4.92462315E+00
+18.25000E-03,-7.44974E-03,+84.92462504E+00,+4.82412064E+00
+18.30000E-03,-6.94723E-03,+84.92462504E+00,+5.12562818E+00
+18.35000E-03,-10.96733E-03,+84.92462504E+00,+4.52261310E+00
+18.40000E-03,-9.45979E-03,+86.43216276E+00,+4.32160807E+00
+18.45000E-03,-11.46984E-03,+85.92965019E+00,+4.72361813E+00
+18.50000E-03,-9.96231E-03,+86.43216276E+00,+4.42211059E+00
+18.55000E-03,-8.95728E-03,+86.43216276E+00,+4.52261310E+00
+18.60000E-03,-10.96733E-03,+84.42211246E+00,+4.22110556E+00
+18.65000E-03,-9.45979E-03,+84.42211246E+00,+4.72361813E+00
+18.70000E-03,-10.46482E-03,+85.92965019E+00,+4.42211059E+00
+18.75000E-03,-10.46482E-03,+85.92965019E+00,+4.22110556E+00
+18.80000E-03,-13.47990E-03,+84.92462504E+00,+4.32160807E+00
+18.85000E-03,-8.45477E-03,+84.92462504E+00,+4.32160807E+00
+18.90000E-03,-10.46482E-03,+84.92462504E+00,+4.02010053E+00
+18.95000E-03,-10.46482E-03,+84.92462504E+00,+4.32160807E+00
+19.00000E-03,-10.96733E-03,+86.93467533E+00,+4.02010053E+00
+19.05000E-03,-8.95728E-03,+86.43216276E+00,+4.02010053E+00
+19.10000E-03,-7.95226E-03,+86.43216276E+00,+4.12060305E+00
+19.15000E-03,-11.97236E-03,+86.43216276E+00,+3.91959802E+00
+19.20000E-03,-8.45477E-03,+86.43216276E+00,+4.02010053E+00
+19.25000E-03,-11.46984E-03,+85.92965019E+00,+4.12060305E+00
+19.30000E-03,-9.96231E-03,+84.42211246E+00,+4.12060305E+00
+19.35000E-03,-11.46984E-03,+85.92965019E+00,+3.91959802E+00
+19.40000E-03,-11.97236E-03,+85.92965019E+00,+3.91959802E+00
+19.45000E-03,-12.47487E-03,+85.92965019E+00,+3.71859299E+00
+19.50000E-03,-10.96733E-03,+84.42211246E+00,+3.61809048E+00
+19.55000E-03,-11.97236E-03,+86.43216276E+00,+3.41708545E+00
+19.60000E-03,-11.46984E-03,+86.43216276E+00,+3.51758797E+00
+19.65000E-03,-13.98241E-03,+84.42211246E+00,+3.91959802E+00
+19.70000E-03,-13.47990E-03,+85.92965019E+00,+3.31658294E+00
+19.75000E-03,-13.98241E-03,+86.43216276E+00,+3.41708545E+00
+19.80000E-03,-11.46984E-03,+85.92965019E+00,+3.31658294E+00
+19.85000E-03,-10.46482E-03,+85.42713761E+00,+3.61809048E+00
+19.90000E-03,-11.97236E-03,+84.42211246E+00,+3.21608043E+00
+19.95000E-03,-10.46482E-03,+85.92965019E+00,+3.31658294E+00
+20.00000E-03,-11.97236E-03,+85.92965019E+00,+3.21608043E+00
+20.05000E-03,-13.47990E-03,+86.43216276E+00,+3.21608043E+00
+20.10000E-03,-9.96231E-03,+86.43216276E+00,+3.31658294E+00
+20.15000E-03,-9.96231E-03,+86.43216276E+00,+3.11557791E+00
+20.20000E-03,-12.97738E-03,+84.42211246E+00,+3.11557791E+00
+20.25000E-03,-11.46984E-03,+85.92965019E+00,+2.81407037E+00
+20.30000E-03,-10.46482E-03,+86.43216276E+00,+2.81407037E+00
+20.35000E-03,-10.96733E-03,+84.42211246E+00,+3.11557791E+00
+20.40000E-03,-10.46482E-03,+86.43216276E+00,+3.11557791E+00
+20.45000E-03,-11.97236E-03,+85.92965019E+00,+2.91457289E+00
+20.50000E-03,-10.96733E-03,+86.43216276E+00,+2.81407037E+00
+20.55000E-03,-9.96231E-03,+84.42211246E+00,+3.11557791E+00
+20.60000E-03,-11.97236E-03,+86.43216276E+00,+2.81407037E+00
+20.65000E-03,-12.47487E-03,+86.43216276E+00,+2.71356786E+00
+20.70000E-03,-11.46984E-03,+86.43216276E+00,+2.81407037E+00
+20.75000E-03,-13.47990E-03,+84.42211246E+00,+2.81407037E+00
+20.80000E-03,-12.47487E-03,+84.92462504E+00,+2.11055278E+00
+20.85000E-03,-11.97236E-03,+84.42211246E+00,+2.81407037E+00
+20.90000E-03,-11.97236E-03,+84.92462504E+00,+3.01507540E+00
+20.95000E-03,-12.47487E-03,+86.43216276E+00,+2.41206032E+00
+21.00000E-03,-9.45979E-03,+85.92965019E+00,+2.11055278E+00
+21.05000E-03,-13.47990E-03,+86.43216276E+00,+2.41206032E+00
+21.10000E-03,-11.46984E-03,+84.92462504E+00,+2.51256283E+00
+21.15000E-03,-11.97236E-03,+87.93970049E+00,+2.21105529E+00
+21.20000E-03,-9.45979E-03,+87.93970049E+00,+2.31155781E+00
+21.25000E-03,-11.46984E-03,+85.92965019E+00,+2.31155781E+00
+21.30000E-03,-10.46482E-03,+84.92462504E+00,+1.80904524E+00
+21.35000E-03,-14.48492E-03,+86.43216276E+00,+1.90954775E+00
+21.40000E-03,-11.46984E-03,+85.92965019E+00,+2.01005027E+00
+21.45000E-03,-13.98241E-03,+86.43216276E+00,+2.41206032E+00
+21.50000E-03,-11.97236E-03,+87.93970049E+00,+2.01005027E+00
+21.55000E-03,-11.97236E-03,+86.43216276E+00,+2.01005027E+00
+21.60000E-03,-7.44974E-03,+85.92965019E+00,+1.60804021E+00
+21.65000E-03,-10.46482E-03,+85.92965019E+00,+2.31155781E+00
+21.70000E-03,-12.97738E-03,+86.43216276E+00,+1.70854273E+00
+21.75000E-03,-10.46482E-03,+84.92462504E+00,+1.90954775E+00
+21.80000E-03,-10.46482E-03,+85.92965019E+00,+1.60804021E+00
+21.85000E-03,-12.47487E-03,+84.92462504E+00,+1.90954775E+00
+21.90000E-03,-12.97738E-03,+84.42211246E+00,+1.70854273E+00
+21.95000E-03,-10.96733E-03,+85.92965019E+00,+1.90954775E+00
+22.00000E-03,-11.46984E-03,+86.43216276E+00,+1.90954775E+00
+22.05000E-03,-10.46482E-03,+84.42211246E+00,+2.31155781E+00
+22.10000E-03,-12.97738E-03,+84.92462504E+00,+1.90954775E+00
+22.15000E-03,-13.47990E-03,+84.42211246E+00,+1.20603016E+00
+22.20000E-03,-11.97236E-03,+84.42211246E+00,+1.50753770E+00
+22.25000E-03,-10.46482E-03,+86.43216276E+00,+1.60804021E+00
+22.30000E-03,-12.47487E-03,+85.92965019E+00,+1.60804021E+00
+22.35000E-03,-12.47487E-03,+84.92462504E+00,+1.20603016E+00
+22.40000E-03,-11.97236E-03,+84.92462504E+00,+1.50753770E+00
